Artist,SongTitle,BPM,Key,Genre,Vocal/Instrumental,EnergyLevel,SongStructure,Lyrics/Theme,Instrumentation,CulturalContext,Popularity,Era
UVERworld,"OddFuture",168,FMajor,J-Rock,Vocal,VeryHigh,Verse-Chorus,Determination,ElectricGuitar,Japanese,High,2010s
KANA-BOON,"Silhouette",140,EMinor,J-Rock,Vocal,High,Verse-Chorus,Adventure,ElectricGuitar,Japanese,High,2010s
YonezuKenshi,"Paprika",116,FMajor,J-Pop,Vocal,High,Verse-Chorus,Celebration,AcousticGuitar,Japanese,VeryHigh,2020s
LiSA,"Homura",144,C#Minor,J-Pop,Vocal,VeryHigh,Verse-Chorus,Determination,ElectricGuitar,Japanese,VeryHigh,2020s
IkimonoGakari,"Hanabi",105,FMajor,J-Pop,Vocal,Moderate,Verse-Chorus,Nostalgia,AcousticGuitar,Japanese,High,2000s
YonezuKenshi,"Flamingo",95,DMajor,J-Pop,Vocal,High,Verse-Chorus,Vibrant,ElectricGuitar,Japanese,High,2010s
LisaKomine,"ResuscitatedHope",128,BMinor,J-Pop,Vocal,High,Verse-Chorus,Hope,Piano,Japanese,High,2010s
IkimonoGakari,"Joyful",160,AMajor,J-Pop,Vocal,VeryHigh,Verse-Chorus,Happiness,AcousticGuitar,Japanese,High,2000s
Aimer,"BraveShine",100,EMajor,J-Pop,Vocal,High,Verse-Chorus,Courage,ElectricGuitar,Japanese,High,2010s
LiSA,"ADAMAS",160,GMinor,J-Pop,Vocal,VeryHigh,Verse-Chorus,Determination,ElectricGuitar,Japanese,High,2010s
FLOW,"Sign",185,CMinor,J-Rock,Vocal,VeryHigh,Verse-Chorus,Adventure,ElectricGuitar,Japanese,High,2000s
YonezuKenshi,"SpiritsoftheSea",150,FMajor,J-Pop,Vocal,High,Verse-Chorus,Ocean,AcousticGuitar,Japanese,VeryHigh,2020s
LiSA,"RisingHope",160,BMajor,J-Pop,Vocal,High,Verse-Chorus,Optimism,ElectricGuitar,Japanese,High,2010s
TKfromLingtositesigure,"Katharsis",145,CMinor,J-Rock,Vocal,High,Verse-Chorus,Catharsis,ElectricGuitar,Japanese,High,2010s
KANA-BOON,"Fighter",160,FMajor,J-Rock,Vocal,VeryHigh,Verse-Chorus,Determination,ElectricGuitar,Japanese,High,2010s
UVERworld,"D-TecnoLife",180,BMajor,J-Rock,Vocal,High,Verse-Chorus,Adventure,ElectricGuitar,Japanese,High,2000s
Aimer,"LastStardust",90,GMajor,J-Pop,Vocal,Moderate,Verse-Chorus,Longing,Piano,Japanese,High,2010s
AquaTimez,"Alones",164,FMinor,J-Rock,Vocal,High,Verse-Chorus,Solitude,ElectricGuitar,Japanese,High,2000s
LiSA,"OathSign",145,EMinor,J-Pop,Vocal,VeryHigh,Verse-Chorus,Determination,ElectricGuitar,Japanese,High,2010s
TKfromLingtositesigure,"Unlasting",120,CMajor,J-Rock,Vocal,High,Verse-Chorus,Heartbreak,ElectricGuitar,Japanese,High,2010s
AsianKung-FuGeneration,"Rewrite",180,AMajor,J-Rock,Vocal,VeryHigh,Verse-Chorus,Adventure,ElectricGuitar,Japanese,High,2000s
YonezuKenshi,"Flowerwall",96,FMajor,J-Pop,Vocal,Moderate,Verse-Chorus,Reflection,AcousticGuitar,Japanese,High,2020s
UVERworld,"Gekidou",162,BMinor,J-Rock,Vocal,High,Verse-Chorus,Intensity,ElectricGuitar,Japanese,High,2000s
LiSA,"LostintheLight",140,EMajor,J-Pop,Vocal,High,Verse-Chorus,Reflection,ElectricGuitar,Japanese,High,2020s
EirAoi,"Innocence",180,GMajor,J-Pop,Vocal,VeryHigh,Verse-Chorus,Fantasy,ElectricGuitar,Japanese,High,2010s
IkimonoGakari,"AkaneironoYakusoku",80,CMajor,J-Pop,Vocal,Moderate,Verse-Chorus,Promise,AcousticGuitar,Japanese,High,2000s
FLOW,"KazenoUta",165,EMajor,J-Rock,Vocal,High,Verse-Chorus,Wind,ElectricGuitar,Japanese,High,2000s
EirAoi,"Ryusei",135,DMajor,J-Pop,Vocal,High,Verse-Chorus,Determination,ElectricGuitar,Japanese,High,2010s
Myth&Roid,"VORACITY",174,F#Minor,J-Pop,Vocal,High,Verse-Chorus,Ambition,ElectricGuitar,Japanese,High,2010s
KANA-BOON,"Naimononedari",160,AMajor,J-Rock,Vocal,VeryHigh,Verse-Chorus,Persistence,ElectricGuitar,Japanese,High,2010s
Aimer,"Ref:rain",70,FMajor,J-Pop,Vocal,Moderate,Verse-Chorus,Longing,Piano,Japanese,High,2010s
SPYAIR,"Imagination",175,EMajor,J-Rock,Vocal,High,Verse-Chorus,Dreams,ElectricGuitar,Japanese,High,2010s
LiSA,"DatteAtashinoHero",185,CMajor,J-Pop,Vocal,VeryHigh,Verse-Chorus,Empowerment,ElectricGuitar,Japanese,High,2010s
TRUE,"DreamSolister",165,GMajor,J-Pop,Vocal,High,Verse-Chorus,Aspiration,Piano,Japanese,High,2010s
TrySail,"adrenaline!!!",180,AMajor,J-Pop,Vocal,VeryHigh,Verse-Chorus,Excitement,ElectricGuitar,Japanese,High,2010s
TheWeeknd,"EarnedIt",72,DMinor,R&B,Vocal,Moderate,Verse-Chorus,Seduction,Piano,General,High,2010s
Sade,"SmoothOperator",83,F#Minor,R&B,Vocal,Moderate,Verse-Chorus,Charm,Saxophone,General,High,1980s
MarvinGaye,"Let'sGetItOn",120,EMajor,Soul,Vocal,Moderate,Verse-Chorus,Intimacy,Saxophone,General,High,1970s
Beyoncé,"CrazyinLove",99,CMajor,R&B,Vocal,High,Verse-Chorus,Passion,Horns,General,High,2000s
D'Angelo,"Untitled(HowDoesItFeel)",70,EMajor,R&B,Vocal,High,Verse-Chorus,Sensuality,ElectricGuitar,General,High,2000s
BarryWhite,"Can'tGetEnoughofYourLove,Babe",112,FMajor,R&B,Vocal,High,Verse-Chorus,Desire,Orchestra,General,High,1970s
Rihanna,"Skin",85,CMinor,R&B,Vocal,High,Verse-Chorus,Seduction,Synth,General,High,2010s
Ginuwine,"Pony",142,GMinor,R&B,Vocal,High,Verse-Chorus,Playfulness,ElectricGuitar,General,High,1990s
Maxwell,"ThisWoman'sWork",120,BMajor,R&B,Vocal,Moderate,Verse-Chorus,Tenderness,Piano,General,High,1990s
SZA,"TheWeekend",93,F#Minor,R&B,Vocal,High,Verse-Chorus,OpenRelationships,Synth,General,High,2010s
AlGreen,"Let'sStayTogether",112,FMajor,Soul,Vocal,Moderate,Verse-Chorus,Love,Horns,General,High,1970s
Usher,"Nice&Slow",65,BMajor,R&B,Vocal,Moderate,Verse-Chorus,Seduction,Synth,General,High,1990s
Aaliyah,"RocktheBoat",92,DMinor,R&B,Vocal,High,Verse-Chorus,Sensuality,Synth,General,High,2000s
Miguel,"Adorn",95,GMajor,R&B,Vocal,High,Verse-Chorus,Adoration,ElectricGuitar,General,High,2010s
JanetJackson,"AnyTime,AnyPlace",74,AMinor,R&B,Vocal,Moderate,Verse-Chorus,Intimacy,Saxophone,General,High,1990s
TLC,"RedLightSpecial",77,EMajor,R&B,Vocal,High,Verse-Chorus,Seduction,Synth,General,High,1990s
LanaDelRey,"VideoGames",105,CMajor,Pop,Vocal,Moderate,Verse-Chorus,Passion,Piano,General,High,2010s
Prince,"DoMe,Baby",84,C#Minor,R&B,Vocal,High,Verse-Chorus,Desire,Synth,General,High,1980s
SZA,"LoveGalore",110,AMinor,R&B,Vocal,High,Verse-Chorus,ComplexRelationships,Synth,General,High,2010s
JhenéAiko,"P*$$YFairy(OTW)",95,CMajor,R&B,Vocal,High,Verse-Chorus,Sensuality,Synth,General,High,2020s
Miguel,"Coffee",72,CMinor,R&B,Vocal,High,Verse-Chorus,IntimateConnection,ElectricGuitar,General,High,2010s
Ciara,"BodyParty",68,F#Minor,R&B,Vocal,High,Verse-Chorus,Seduction,Synth,General,High,2010s
TheWeeknd,"Often",134,AMinor,R&B,Vocal,High,Verse-Chorus,Desire,Synth,General,High,2010s
Sade,"NoOrdinaryLove",78,BMinor,R&B,Vocal,Moderate,Verse-Chorus,ComplicatedLove,Saxophone,General,High,1990s
Beyoncé,"Partition",140,FMinor,R&B,Vocal,High,Verse-Chorus,PlayfulSeduction,Synth,General,High,2010s
Usher,"YouMakeMeWanna...",125,CMajor,R&B,Vocal,High,Verse-Chorus,Infatuation,Synth,General,High,1990s
Rihanna,"KissItBetter",96,AMinor,R&B,Vocal,High,Verse-Chorus,Passion,ElectricGuitar,General,High,2010s
SZA,"Garden(SayItLikeDat)",72,EMajor,R&B,Vocal,Moderate,Verse-Chorus,Adoration,Synth,General,High,2010s
D'Angelo,"BrownSugar",96,DMajor,R&B,Vocal,High,Verse-Chorus,Sweetness,ElectricGuitar,General,High,1990s
JhenéAiko,"ComfortInnEnding(Freestyle)",80,AMinor,R&B,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,General,High,2010s
The-Dream,"Falsetto",112,CMinor,R&B,Vocal,High,Verse-Chorus,Sensuality,Synth,General,High,2000s
Sade,"IsItaCrime",102,GMinor,R&B,Vocal,Moderate,Verse-Chorus,ForbiddenLove,Saxophone,General,High,1980s
Beyoncé,"Rocket",68,GMajor,R&B,Vocal,High,Verse-Chorus,Passion,Synth,General,High,2010s
Miguel,"Waves",124,CMajor,R&B,Vocal,High,Verse-Chorus,Euphoria,ElectricGuitar,General,High,2010s
SZA,"BrokenClocks",102,DMajor,R&B,Vocal,High,Verse-Chorus,Self-Reflection,Synth,General,High,2010s
Ginuwine,"SoAnxious",80,DMinor,R&B,Vocal,High,Verse-Chorus,Anticipation,ElectricGuitar,General,High,1990s
Rihanna,"Skin",125,EMajor,R&B,Vocal,High,Verse-Chorus,Intimacy,Synth,General,High,2010s
TheWeeknd,"Often",134,AMinor,R&B,Vocal,High,Verse-Chorus,Desire,Synth,General,High,2010s
JhenéAiko,"P*$$YFairy(OTW)",95,CMajor,R&B,Vocal,High,Verse-Chorus,Sensuality,Synth,General,High,2020s
Ciara,"BodyParty",68,F#Minor,R&B,Vocal,High,Verse-Chorus,Seduction,Synth,General,High,2010s
SZA,"Garden(SayItLikeDat)",72,EMajor,R&B,Vocal,Moderate,Verse-Chorus,Adoration,Synth,General,High,2010s
TLC,"RedLightSpecial",77,EMajor,R&B,Vocal,High,Verse-Chorus,Seduction,Synth,General,High,1990s
MarvinGaye,"SexualHealing",99,EMinor,R&B,Vocal,Moderate,Verse-Chorus,Healing,Saxophone,General,High,1980s
AlinaBaraz&Galimatias,"Fantasy",85,EMinor,R&B,Vocal,Moderate,Verse-Chorus,Escapism,Synth,General,High,2010s
D'Angelo,"HowDoesItFeel",40,CMajor,R&B,Vocal,High,Verse-Chorus,Desire,Piano,General,High,2000s
Sade,"ByYourSide",92,AMajor,R&B,Vocal,Moderate,Verse-Chorus,Devotion,Piano,General,High,2000s
The-Dream,"IVPlay",140,GMajor,R&B,Vocal,High,Verse-Chorus,Sensuality,Synth,General,High,2010s
Rihanna,"LoveeeeeeeSong",75,CMajor,R&B,Vocal,High,Verse-Chorus,Affection,Synth,General,High,2010s
Miguel,"Adorn",95,GMajor,R&B,Vocal,High,Verse-Chorus,Adoration,ElectricGuitar,General,High,2010s
SZA,"LoveGalore",110,AMinor,R&B,Vocal,High,Verse-Chorus,ComplexRelationships,Synth,General,High,2010s
JanetJackson,"WouldYouMind",70,GMinor,R&B,Vocal,High,Verse-Chorus,Temptation,Synth,General,High,2000s
AmrDiab,"TamallyMaak",85,CMajor,ArabicPop,Vocal,Moderate,Verse-Chorus,Love,Synth,MiddleEastern,High,2000s
NancyAjram,"AhWNoss",118,FMajor,ArabicPop,Vocal,High,Verse-Chorus,Romance,ElectricGuitar,MiddleEastern,High,2000s
Fairuz,"Aatinial-Nay",70,GMinor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Yearning,NayFlute,MiddleEastern,High,1960s
ChebKhaled,"Aicha",90,DMinor,Raï,Vocal,High,Verse-Chorus,Love,ElectricGuitar,MiddleEastern,High,1990s
AmalHijazi,"Zaman",100,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Nostalgia,Synth,MiddleEastern,High,2000s
Warda,"BatwannesBeek",95,EMinor,ArabicPop,Vocal,Moderate,Verse-Chorus,Longing,Synth,MiddleEastern,High,1990s
HassanShakosh,"Lola",125,CMajor,ArabicPop,Vocal,High,Verse-Chorus,Playfulness,Percussion,MiddleEastern,High,2020s
AmrDiab,"NourElEin",100,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Attraction,ElectricGuitar,MiddleEastern,High,1990s
Sherine,"Masha'er",80,DMinor,ArabicPop,Vocal,High,Verse-Chorus,Journeys,Synth,MiddleEastern,High,2000s
MohamedAbdelWahab,"YaMsaferWahdak",60,BbMinor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Solitude,Oud,MiddleEastern,High,1950s
NajwaKaram,"ShuMghaira",90,FMinor,ArabicPop,Vocal,High,Verse-Chorus,Transformation,ElectricGuitar,MiddleEastern,High,1990s
Fairuz,"Sa'alouniElNas",80,DMinor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Reflection,Orchestra,MiddleEastern,High,1960s
ChebMami,"MaVie2Fois",100,GMinor,Raï,Vocal,High,Verse-Chorus,Reflection,ElectricGuitar,MiddleEastern,High,1990s
Elissa,"Bastanak",90,CMajor,ArabicPop,Vocal,High,Verse-Chorus,Yearning,Synth,MiddleEastern,High,2000s
Warda,"HarramtAhebbak",75,F#Minor,ArabicPop,Vocal,High,Verse-Chorus,ForbiddenLove,Synth,MiddleEastern,High,1980s
AmalMaher,"HobakNar",95,GMinor,ArabicPop,Vocal,High,Verse-Chorus,Passion,Synth,MiddleEastern,High,2010s
FayrouzKarawya,"DariYaAlby",130,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Playfulness,Percussion,MiddleEastern,High,2010s
MohamedHamaki,"AhlaHagaFiki",95,EMinor,ArabicPop,Vocal,High,Verse-Chorus,Admiration,ElectricGuitar,MiddleEastern,High,2000s
Sherine,"Mathasbnish",100,CMajor,ArabicPop,Vocal,High,Verse-Chorus,Regret,ElectricGuitar,MiddleEastern,High,2010s
Fairuz,"KifakInta",80,GMajor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Love,Orchestra,MiddleEastern,High,1970s
OumKalthoum,"EntaOmri",100,DMinor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Devotion,Orchestra,MiddleEastern,High,1960s
NassifZeytoun,"ToulAlYom",90,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Patience,Synth,MiddleEastern,High,2010s
AbdelHalimHafez,"Qari'atAlFingan",75,CMajor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Nostalgia,Oud,MiddleEastern,High,1960s
MyriamFares,"NifsiAoulhalak",128,EMinor,ArabicPop,Vocal,High,Verse-Chorus,Passion,Synth,MiddleEastern,High,2000s
TamerHosny,"SiElSayed",130,DMinor,ArabicPop,Vocal,High,Verse-Chorus,Playfulness,ElectricGuitar,MiddleEastern,High,2010s
HaifaWehbe,"Wawa",100,F#Minor,ArabicPop,Vocal,High,Verse-Chorus,Seduction,Synth,MiddleEastern,High,2000s
AmrDiab,"LealyNahary",98,AMajor,ArabicPop,Vocal,High,Verse-Chorus,Love,ElectricGuitar,MiddleEastern,High,2000s
FadelShaker,"YaGhayeb",80,DMinor,ArabicPop,Vocal,High,Verse-Chorus,Longing,Synth,MiddleEastern,High,2000s
Asala,"Aktar",70,EMinor,ArabicPop,Vocal,High,Verse-Chorus,Intensity,Synth,MiddleEastern,High,1990s
RamySabry,"MeshAnaniya",100,GMinor,ArabicPop,Vocal,High,Verse-Chorus,Independence,ElectricGuitar,MiddleEastern,High,2010s
AssiElHelani,"YaTeir",125,CMajor,ArabicPop,Vocal,High,Verse-Chorus,Freedom,Synth,MiddleEastern,High,2000s
Warda,"MaFiEid",90,DMajor,ArabicPop,Vocal,High,Verse-Chorus,Celebration,Synth,MiddleEastern,High,1990s
AmalMaher,"QaloBelKalam",88,FMajor,ArabicPop,Vocal,High,Verse-Chorus,Defiance,Synth,MiddleEastern,High,2010s
TamerHosny,"180Darga",105,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Playfulness,ElectricGuitar,MiddleEastern,High,2000s
HussainAlJassmi,"BoushretKheir",120,GMinor,ArabicPop,Vocal,High,Verse-Chorus,Optimism,Percussion,MiddleEastern,High,2010s
Sabah,"ZayElAsal",90,CMajor,ArabicPop,Vocal,High,Verse-Chorus,Flattery,Synth,MiddleEastern,High,1970s
MohamedHamaki,"AhlaHagaFeeki",98,EMinor,ArabicPop,Vocal,High,Verse-Chorus,Admiration,ElectricGuitar,MiddleEastern,High,2000s
AmrDiab,"OdamMerayetha",100,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Rebellion,ElectricGuitar,MiddleEastern,High,1990s
NajwaKaram,"Stannit",85,DMinor,ArabicPop,Vocal,High,Verse-Chorus,Persistence,ElectricGuitar,MiddleEastern,High,2000s
Sherine,"Masha'er",95,F#Major,ArabicPop,Vocal,High,Verse-Chorus,Journeys,Synth,MiddleEastern,High,2000s
Fairuz,"Sa'louniAlNas",80,DMinor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Reflection,Orchestra,MiddleEastern,High,1970s
AbdelHalimHafez,"GanaElHawa",70,BbMinor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Love,Orchestra,MiddleEastern,High,1950s
KazemAlSaher,"ZidiniAshqan",90,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Longing,Oud,MiddleEastern,High,1990s
AsmaLmnawar,"AndouZine",110,CMinor,ArabicPop,Vocal,High,Verse-Chorus,Attraction,Synth,MiddleEastern,High,2010s
WaelKfoury,"MaTe7ki",95,EMinor,ArabicPop,Vocal,High,Verse-Chorus,Denial,ElectricGuitar,MiddleEastern,High,2010s
Elissa,"YaReitFromYaRait",125,GMinor,ArabicPop,Vocal,High,Verse-Chorus,Regret,Synth,MiddleEastern,High,2000s
FayrouzKarawya,"DariYaAlby",130,AMinor,ArabicPop,Vocal,High,Verse-Chorus,Playfulness,Percussion,MiddleEastern,High,2010s
AmrDiab,"AnaAyesh",98,CMajor,ArabicPop,Vocal,High,Verse-Chorus,Independence,ElectricGuitar,MiddleEastern,High,1990s
NancyAjram,"Mestaniyak",85,FMajor,ArabicPop,Vocal,High,Verse-Chorus,Yearning,Synth,MiddleEastern,High,2000s
ChebKhaled,"Didi",125,AMinor,Raï,Vocal,High,Verse-Chorus,Celebration,Percussion,MiddleEastern,High,1990s
Fairuz,"ZahratElMadaen",75,DMinor,ArabicClassical,Vocal,Moderate,Verse-Chorus,Beauty,Orchestra,MiddleEastern,High,1970s
MyriamFares,"AnaGheir",128,EMinor,ArabicPop,Vocal,High,Verse-Chorus,Empowerment,Synth,MiddleEastern,High,2000s
JayChou,"青花瓷(BlueandWhitePorcelain)",75,DMajor,Mandopop,Vocal,Moderate,Verse-Chorus,Love,Piano,Chinese,High,2000s
TeresaTeng,"月亮代表我的心(TheMoonRepresentsMyHeart)",90,CMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Love,Piano,Chinese,High,1980s
EasonChan,"浮誇(TrendyExaggeration)",130,AMinor,Mandopop,Vocal,High,Verse-Chorus,Satire,ElectricGuitar,Chinese,High,2000s
FayeWong,"彼岸花(ChineseRose)",100,GMinor,Mandopop,Vocal,High,Verse-Chorus,Yearning,ElectricGuitar,Chinese,High,1990s
JackyCheung,"吻別(GoodbyeKiss)",80,FMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Farewell,Piano,Chinese,High,1980s
JayChou,"稻香(RiceFragrance)",110,CMajor,Mandopop,Vocal,High,Verse-Chorus,Nostalgia,Piano,Chinese,High,2000s
TeresaTeng,"甜蜜蜜(SweetHoney)",90,DMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Sweetness,Piano,Chinese,High,1970s
EasonChan,"夜空中最亮的星(TheBrightestStarintheNightSky)",100,AMajor,Mandopop,Vocal,High,Verse-Chorus,Aspiration,Piano,Chinese,High,2010s
FayeWong,"紅豆(RedBean)",70,EMinor,Mandopop,Vocal,Moderate,Verse-Chorus,Heartbreak,ElectricGuitar,Chinese,High,1990s
HackenLee,"李香蘭(RoseRoseILoveYou)",130,GMajor,Cantopop,Vocal,High,Verse-Chorus,Longing,ElectricGuitar,Chinese,High,1980s
JayChou,"青春布魚(FishYouWereHere)",120,BMajor,Mandopop,Vocal,High,Verse-Chorus,Youth,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"我只在乎你(IOnlyCareAboutYou)",90,EMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Devotion,Piano,Chinese,High,1980s
EasonChan,"浮躁(Restless)",140,CMajor,Mandopop,Vocal,High,Verse-Chorus,Impatience,ElectricGuitar,Chinese,High,2000s
FayeWong,"知己知彼(KnowOneselfandKnowOthers)",75,AMinor,Mandopop,Vocal,Moderate,Verse-Chorus,Understanding,Piano,Chinese,High,1990s
AlanTam,"愛情买卖(TheBusinessofLove)",100,FMajor,Cantopop,Vocal,High,Verse-Chorus,Love,ElectricGuitar,Chinese,High,1980s
JayChou,"双节棍(Nunchucks)",130,DMinor,Mandopop,Vocal,High,Verse-Chorus,Power,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"夜来香(NightFragrance)",80,GMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Romance,Piano,Chinese,High,1970s
EasonChan,"因为爱情(BecauseofLove)",95,AMajor,Mandopop,Vocal,High,Verse-Chorus,Love,Piano,Chinese,High,2000s
FayeWong,"旋木(Roundabout)",100,DMajor,Mandopop,Vocal,High,Verse-Chorus,Cycles,ElectricGuitar,Chinese,High,1990s
SandyLam,"为情所伤(InjuryBecauseofLove)",90,CMajor,Cantopop,Vocal,High,Verse-Chorus,Heartbreak,Piano,Chinese,High,1980s
JayChou,"千里之外(Faraway)",120,EMinor,Mandopop,Vocal,High,Verse-Chorus,Distance,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"尋夢園(SearchingforDreams)",70,BbMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Dreams,Piano,Chinese,High,1970s
EasonChan,"十年(TenYears)",80,FMajor,Mandopop,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Chinese,High,2000s
FayeWong,"易拉罐(AluminumCan)",130,AMinor,Mandopop,Vocal,High,Verse-Chorus,Environmentalism,ElectricGuitar,Chinese,High,1990s
GeorgeLam,"朋友(Friends)",100,GMajor,Cantopop,Vocal,High,Verse-Chorus,Friendship,ElectricGuitar,Chinese,High,1980s
JayChou,"说好的幸福呢(PromisedHappiness)",90,CMajor,Mandopop,Vocal,High,Verse-Chorus,Disappointment,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"多情的海洋(PassionateOcean)",120,DMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Passion,Piano,Chinese,High,1980s
EasonChan,"這個世界(ThisWorld)",100,AMajor,Mandopop,Vocal,High,Verse-Chorus,Reflection,Piano,Chinese,High,2000s
FayeWong,"早班火车(MorningTrain)",80,EMajor,Mandopop,Vocal,Moderate,Verse-Chorus,Departure,ElectricGuitar,Chinese,High,1990s
HackenLee,"分手快乐(HappyBreakup)",120,FMajor,Cantopop,Vocal,High,Verse-Chorus,Liberation,ElectricGuitar,Chinese,High,1980s
JayChou,"夜曲(Nocturne)",100,GMinor,Mandopop,Vocal,High,Verse-Chorus,Night,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"望春风(LookingfortheSpringBreeze)",70,AMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Hope,Piano,Chinese,High,1970s
EasonChan,"歲月如歌(YearsLikeSongs)",80,BMajor,Mandopop,Vocal,Moderate,Verse-Chorus,Time,Piano,Chinese,High,2000s
FayeWong,"讓愛飛起來(LetLoveFly)",130,EMinor,Mandopop,Vocal,High,Verse-Chorus,Love,ElectricGuitar,Chinese,High,1990s
JackyCheung,"等(Wait)",100,CMajor,Cantopop,Vocal,High,Verse-Chorus,Patience,ElectricGuitar,Chinese,High,1980s
JayChou,"晴天(ClearDay)",110,DMajor,Mandopop,Vocal,High,Verse-Chorus,Optimism,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"情人的眼泪(Lover'sTears)",90,AMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,Chinese,High,1970s
EasonChan,"愛情轉移(LoveTransfer)",120,FMajor,Mandopop,Vocal,High,Verse-Chorus,Change,ElectricGuitar,Chinese,High,2000s
FayeWong,"童話(FairyTale)",80,DMajor,Mandopop,Vocal,High,Verse-Chorus,Fantasy,ElectricGuitar,Chinese,High,1990s
SandyLam,"如果有一天(IfOneDay)",100,GMajor,Cantopop,Vocal,High,Verse-Chorus,Possibility,Piano,Chinese,High,1980s
JayChou,"夜的第七章(Chapter7oftheNight)",85,AMinor,Mandopop,Vocal,High,Verse-Chorus,Night,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"梅花(PlumBlossom)",90,EMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Beauty,Piano,Chinese,High,1970s
EasonChan,"光輝歲月(GloriousYears)",110,BMajor,Mandopop,Vocal,High,Verse-Chorus,Nostalgia,ElectricGuitar,Chinese,High,2000s
FayeWong,"唱游(SingingandTraveling)",120,CMajor,Mandopop,Vocal,High,Verse-Chorus,Adventure,ElectricGuitar,Chinese,High,1990s
LeonLai,"友情歲月(YearsofFriendship)",90,DMajor,Cantopop,Vocal,High,Verse-Chorus,Friendship,ElectricGuitar,Chinese,High,1990s
JayChou,"七里香(HerbScent)",95,FMajor,Mandopop,Vocal,High,Verse-Chorus,Fragrance,ElectricGuitar,Chinese,High,2000s
TeresaTeng,"怀念(Remembrance)",70,GMajor,Cantopop,Vocal,Moderate,Verse-Chorus,Memory,Piano,Chinese,High,1980s
EasonChan,"綠洲(Oasis)",100,AMajor,Mandopop,Vocal,High,Verse-Chorus,Sanctuary,ElectricGuitar,Chinese,High,2000s
FayeWong,"流年(PassingYears)",130,BMinor,Mandopop,Vocal,High,Verse-Chorus,Time,ElectricGuitar,Chinese,High,1990s
Nena,"99Luftballons",120,FMajor,Pop,Vocal,High,Verse-Chorus,Anti-War,Synth,German,High,1980s
Rammstein,"DuHast",128,EMinor,NeueDeutscheHärte,Vocal,VeryHigh,Verse-Chorus,Love/Hate,Guitar,German,High,1990s
AndreasBourani,"AufUns",95,CMajor,Pop,Vocal,High,Verse-Chorus,Celebration,Piano,German,High,2010s
DieFantastischenVier,"DieDa!?!(DieFantastischenViersong)",100,DMajor,HipHop,Vocal,High,Verse-Chorus,Love,Drums,German,High,1990s
HeleneFischer,"AtemlosdurchdieNacht",128,GMajor,Pop,Vocal,High,Verse-Chorus,Romance,Synth,German,High,2010s
Rammstein,"Sonne",120,CMinor,NeueDeutscheHärte,Vocal,VeryHigh,Verse-Chorus,Mythology,Guitar,German,High,2000s
PeterFox,"HausamSee",100,FMajor,Reggae/Funk,Vocal,High,Verse-Chorus,Nostalgia,Horns,German,High,2000s
Nena,"Leuchtturm",140,AMajor,Pop,Vocal,High,Verse-Chorus,Longing,Synth,German,High,1980s
Rammstein,"Engel",100,EMajor,NeueDeutscheHärte,Vocal,VeryHigh,Verse-Chorus,Angelic,Guitar,German,High,1990s
XavierNaidoo,"DieserWeg",75,DMajor,Pop,Vocal,High,Verse-Chorus,Journey,Piano,German,High,2000s
Kraftwerk,"DasModel",120,FMajor,Electronic,Vocal,Moderate,Verse-Chorus,Fashion,Synth,German,High,1970s
Rammstein,"MeinHerzbrennt",90,BMinor,NeueDeutscheHärte,Vocal,VeryHigh,Verse-Chorus,Introspection,Guitar,German,High,2000s
Nena,"Irgendwie,irgendwo,irgendwann",110,CMinor,Pop,Vocal,High,Verse-Chorus,Destiny,Synth,German,High,1980s
